Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.MatchScore,Latitude,Longitude
CHARITY,,CHARITY,TX,POLK,,,Polk,1896,1911,TRUE,4,130707,TRUE,15,TRUE,CHARITY,POLK,TX,2034869,Populated Place,Charity,Polk,30.69687,-94.72937,76,1,30.69687,-94.72937
CHARLES BARKER,,CHARLES BARKER,TX,ELLIS,,,Ellis,1877,1877,TRUE,9,130708,FALSE,0,FALSE,,,,,,,,,,,,,
CHARLESTON,,CHARLESTON,TX,DELTA,,,Delta,1857,1968,TRUE,1,130716,TRUE,111,TRUE,CHARLESTON,DELTA,TX,1354322,Populated Place,Charleston,Delta,33.3865,-95.53384,134,1,33.3865,-95.53384
CHARLIE,,CHARLIE,TX,CLAY,,,Clay,1882,1954,TRUE,1,130730,TRUE,72,TRUE,CHARLIE,CLAY,TX,1379535,Populated Place,Charlie,Clay,34.0962,-98.3156,288,1,34.0962,-98.3156
CHARLOTTE,,CHARLOTTE,TX,ATASCOSA,,,Atascosa,1912,,TRUE,0,130733,TRUE,,TRUE,CHARLOTTE,ATASCOSA,TX,2732110,Post Office,Charlotte Post Office,Atascosa,28.86035,-98.7045,166,1,28.86035,-98.7045
CHARLTON,,CHARLTON,TX,DENTON,,,Denton,1883,1886,TRUE,7,130737,FALSE,3,FALSE,,,,,,,,,,,,,
CHASE,,CHASE,TX,BOSQUE,,,Bosque,1893,1906,TRUE,5,130746,FALSE,13,FALSE,,,,,,,,,,,,,
CHASE,,CHASE,TX,MCLENNAN,,,McLennan,1875,1883,TRUE,6,130747,FALSE,8,FALSE,,,,,,,,,,,,,
CHATFIELD,,CHATFIELD,TX,NAVARRO,,,Navarro,1867,,TRUE,0,130756,TRUE,,TRUE,CHATFIELD,NAVARRO,TX,2731117,Post Office,Chatfield Post Office,Navarro,32.24065,-96.41235,135,1,32.24065,-96.41235
CHAUNCEY,,CHAUNCEY,TX,EASTLAND,,,Eastland,1902,1905,TRUE,5,130765,TRUE,3,TRUE,CHANEY,EASTLAND,TX,1378112,Populated Place,Chaney,Eastland,32.36513,-98.62061,444,0.75,32.36513,-98.62061
CHAUTAUQUA,,CHAUTAUQUA,TX,CALLAHAN,,,Callahan,1908,1914,TRUE,4,130769,FALSE,6,FALSE,,,,,,,,,,,,,
CHEAPSIDE,,CHEAPSIDE,TX,DEWITT,,,Dewitt,1882,1890,TRUE,2,130776,FALSE,8,FALSE,,,,,,,,,,,,,
CHEAPSIDE,,CHEAPSIDE,TX,GONZALES,,,Gonzales,1890,,TRUE,0,130777,TRUE,,TRUE,CHEAPSIDE,GONZALES,TX,1354334,Populated Place,Cheapside,Gonzales,29.2783,-97.40305,91,1,29.2783,-97.40305
CHEEK,,CHEEK,TX,JEFFERSON,,,Jefferson,1906,1928,TRUE,3,130783,TRUE,22,TRUE,CHEEK,JEFFERSON,TX,1354336,Populated Place,Cheek,Jefferson,29.98355,-94.20268,7,1,29.98355,-94.20268
CHEESLAND,,CHEESLAND,TX,ANGELINA,,,Angelina,1857,1886,TRUE,6,130786,FALSE,29,FALSE,,,,,,,,,,,,,
CHEETHAM,,CHEETHAM,TX,COLORADO,,,Colorado,1888,1920,TRUE,3,130788,TRUE,32,TRUE,CHEETHAM,COLORADO,TX,1332702,Cemetery,Cheetham Cemetery,Colorado,29.4983,-96.65886,78,1,29.4983,-96.65886
CHELSEA,,CHELSEA,TX,UPSHUR,,,Upshur,1858,1858,TRUE,9,130802,FALSE,0,FALSE,,,,,,,,,,,,,
CHENANGO,,CHENANGO,TX,BRAZORIA,,,Brazoria,1869,1938,TRUE,2,130809,TRUE,69,TRUE,CHENANGO,BRAZORIA,TX,1379536,Populated Place,Chenango,Brazoria,29.25413,-95.45883,12,1,29.25413,-95.45883
CHERINO,,CHERINO,TX,NACOGDOCHES,,,Nacogdoches,1852,1879,TRUE,7,130825,FALSE,27,FALSE,,,,,,,,,,,,,
CHEROKEE,,CHEROKEE,TX,SAN SABA,,,San Saba,1858,,TRUE,0,130828,TRUE,,TRUE,CHEROKEE,SAN SABA,TX,2731866,Post Office,Cherokee Post Office,San Saba,30.98406,-98.70786,453,1,30.98406,-98.70786
CHERRY,,CHERRY,TX,RED RIVER,,,Red River,1901,1907,TRUE,5,130841,TRUE,6,TRUE,CHERRY,RED RIVER,TX,1354348,Locale,Cherry,Red River,33.6615,-95.09856,154,1,33.6615,-95.09856
CHERRY SPRING,,CHERRY SPRING,TX,GILLESPIE,,,Gillespie,1858,1912,TRUE,4,130858,TRUE,54,TRUE,CHERRY SPRING,GILLESPIE,TX,1379538,Populated Place,Cherry Spring,Gillespie,30.48325,-99.00921,546,1,30.48325,-99.00921
CHESTER,,CHESTER,TX,TYLER,,,Tyler,1876,,TRUE,0,130879,TRUE,,TRUE,CHESTER,TYLER,TX,2732090,Post Office,Chester Post Office,Tyler,30.92706,-94.59974,75,1,30.92706,-94.59974
CHESTERVILLE,,CHESTERVILLE,TX,COLORADO,,,Colorado,1895,1950,TRUE,1,130890,TRUE,55,TRUE,CHESTERVILLE,COLORADO,TX,1378119,Populated Place,Chesterville,Colorado,29.60996,-96.20746,47,1,29.60996,-96.20746
CHEYENNE,,CHEYENNE,TX,WINKLER,,,Winkler,1929,1945,TRUE,2,130904,TRUE,16,TRUE,CHEYENNE,WINKLER,TX,1377169,Populated Place,Cheyenne,Winkler,31.98513,-103.1257,904,1,31.98513,-103.1257
CHICAGO,,CHICAGO,TX,BROWN,,,Brown,1879,1880,TRUE,7,130916,FALSE,1,FALSE,,,,,,,,,,,,,
CHICAGO,,CHICAGO,TX,DAWSON,,,Dawson,1889,1904,TRUE,5,130917,TRUE,15,TRUE,CHICAGO,DAWSON,TX,1339590,Populated Place,Chicago,Dawson,32.7376,-101.951,912,1,32.7376,-101.951
CHICO,,CHICO,TX,WISE,,,Wise,1877,,TRUE,0,130929,TRUE,,TRUE,CHICO,WISE,TX,2731585,Post Office,Chico Post Office,Wise,33.29447,-97.79855,284,1,33.29447,-97.79855
CHICO SOUTH,,CHICO SOUTH,TX,MEDINA,,,Medina,1871,1880,TRUE,7,130935,FALSE,9,FALSE,,,,,,,,,,,,,
CHICOTA,,CHICOTA,TX,LAMAR,,,Lamar,1879,,TRUE,0,130941,TRUE,,TRUE,CHICOTA,LAMAR,TX,2731361,Post Office,Chicota Post Office,Lamar,33.86947,-95.56841,141,1,33.86947,-95.56841
CHIEF,,CHIEF,TX,KAUFMAN,,,Kaufman,1901,1911,TRUE,4,130942,FALSE,10,FALSE,,,,,,,,,,,,,
CHILDRESS,,CHILDRESS,TX,CHILDRESS,,,Childress,1887,,TRUE,0,130956,TRUE,,TRUE,CHILDRESS,CHILDRESS,TX,2731147,Post Office,Childress Post Office,Childress,34.42788,-100.2098,574,1,34.42788,-100.2098
CHILLICOTHE,,CHILLICOTHE,TX,HARDEMAN,,,Hardeman,1883,,TRUE,0,130971,TRUE,,TRUE,CHILLICOTHE,HARDEMAN,TX,2732107,Post Office,Chillicothe Post Office,Hardeman,34.2567,-99.51472,427,1,34.2567,-99.51472
CHILTIPIN,,CHILTIPIN,TX,SAN PATRICIO,,,San Patricio,1870,1872,TRUE,8,130976,FALSE,2,FALSE,,,,,,,,,,,,,
CHILTON,,CHILTON,TX,FALLS,,,Falls,1882,,TRUE,0,130979,TRUE,,TRUE,CHILTON,FALLS,TX,2732351,Post Office,Chilton Post Office,Falls,31.28058,-97.06537,129,1,31.28058,-97.06537
CHIMNEY,,CHIMNEY,TX,SHACKELFORD,,,Shackelford,1880,1880,TRUE,9,130982,FALSE,0,FALSE,,,,,,,,,,,,,
CHINA,,CHINA,TX,JEFFERSON,,,Jefferson,1893,,TRUE,0,130988,TRUE,,TRUE,CHINA,JEFFERSON,TX,2793370,Post Office,China Post Office,Jefferson,30.04978,-94.3363,13,1,30.04978,-94.3363
CHINA GROVE,,CHINA GROVE,TX,GONZALES,,,Gonzales,1850,1857,TRUE,8,130990,FALSE,7,FALSE,,,,,,,,,,,,,
CHINA GROVE,,CHINA GROVE,TX,TRINITY,,,Trinity,1859,1860,TRUE,9,130991,FALSE,1,FALSE,,,,,,,,,,,,,
CHINA SPRING,,CHINA SPRING,TX,MCLENNAN,,,McLennan,1873,,TRUE,0,130993,TRUE,,TRUE,CHINA SPRING,MCLENNAN,TX,1721371,Post Office,China Spring Post Office,McLennan,31.64569,-97.30711,182,1,31.64569,-97.30711
CHINATI,,CHINATI,TX,PRESIDIO,,,Presidio,1924,1938,TRUE,2,130994,TRUE,14,TRUE,CHINATI,PRESIDIO,TX,2034438,Populated Place,Chinati,Presidio,29.82406,-104.6058,821,1,29.82406,-104.6058
CHINITA,,CHINITA,TX,NACOGDOCHES,,,Nacogdoches,1895,1895,TRUE,8,130996,FALSE,0,FALSE,,,,,,,,,,,,,
CHINQUAPIN,,CHINQUAPIN,TX,SAN JACINTO,,,San Jacinto,1888,1890,TRUE,7,131003,FALSE,2,FALSE,,,,,,,,,,,,,
CHIRENO,,CHIRENO,TX,NACOGDOCHES,,,Nacogdoches,1880,,TRUE,0,131012,TRUE,,TRUE,CHIRENO,NACOGDOCHES,TX,2731428,Post Office,Chireno Post Office,Nacogdoches,31.49942,-94.35181,98,1,31.49942,-94.35181
CHISHOLM,,CHISHOLM,TX,ROCKWALL,,,Rockwall,1891,1954,TRUE,1,131015,TRUE,63,TRUE,CHISHOLM,ROCKWALL,TX,1388183,Populated Place,Chisholm,Rockwall,32.83818,-96.37165,153,1,32.83818,-96.37165
CHISPA,,CHISPA,TX,JEFF DAVIS,,,Jeff Davis,1895,1900,TRUE,5,131018,TRUE,5,TRUE,CHISPA,JEFF DAVIS,TX,1379544,Populated Place,Chispa,Jeff Davis,30.74459,-104.6974,1245,1,30.74459,-104.6974
CHITA,,CHITA,TX,TRINITY,,,Trinity,1895,1929,TRUE,3,131021,TRUE,34,TRUE,CHITA,TRINITY,TX,1379545,Populated Place,Chita,Trinity,30.93658,-95.20827,91,1,30.93658,-95.20827
CHOAT,,CHOAT,TX,SHELBY,,,Shelby,1886,1887,TRUE,6,131033,FALSE,1,FALSE,,,,,,,,,,,,,
CHOATE,,CHOATE,TX,KARNES,,,Karnes,1902,1909,TRUE,4,131035,TRUE,7,TRUE,CHOATE,KARNES,TX,1354455,Populated Place,Choate,Karnes,28.76471,-97.74305,87,1,28.76471,-97.74305
CHOCOLATE BAYOU,,CHOCOLATE BAYOU,TX,BRAZORIA,,,Brazoria,1911,1944,TRUE,2,131038,TRUE,33,TRUE,CHOCOLATE BAYOU,BRAZORIA,TX,1354458,Populated Place,Chocolate Bayou,Brazoria,29.31524,-95.25382,7,1,29.31524,-95.25382
CHOCTAW,,CHOCTAW,TX,GRAYSON,,,Grayson,1874,1908,TRUE,5,131040,FALSE,34,FALSE,,,,,,,,,,,,,
CHOCTAW,,CHOCTAW,TX,RED RIVER,,,Red River,1878,1880,TRUE,7,131041,FALSE,2,FALSE,,,,,,,,,,,,,
CHOICE,,CHOICE,TX,SHELBY,,,Shelby,1904,1954,TRUE,2,131045,TRUE,50,TRUE,CHOICE,SHELBY,TX,1379547,Populated Place,Choice,Shelby,31.69962,-94.14547,92,1,31.69962,-94.14547
CHRIESMAN,,CHRIESMAN,TX,BURLESON,,,Burleson,1885,,TRUE,0,131061,TRUE,,TRUE,CHRIESMAN,BURLESON,TX,2732079,Post Office,Chriesman Post Office,Burleson,30.59912,-96.77247,139,1,30.59912,-96.77247
CHRISTEL,,CHRISTEL,TX,GILLESPIE,,,Gillespie,1894,1895,TRUE,7,131063,FALSE,1,FALSE,,,,,,,,,,,,,
CHRISTIAN,,CHRISTIAN,TX,PALO PINTO,,,Palo Pinto,1878,1908,TRUE,5,131067,FALSE,30,FALSE,,,,,,,,,,,,,
CHRISTINE,,CHRISTINE,TX,ATASCOSA,,,Atascosa,1910,,TRUE,0,131072,TRUE,,TRUE,CHRISTINE,ATASCOSA,TX,2731447,Post Office,Christine Post Office,Atascosa,28.79024,-98.50709,105,1,28.79024,-98.50709
CHRISTOVAL,,CHRISTOVAL,TX,TOM GREEN,,,Tom Green,1889,,TRUE,0,131078,TRUE,,TRUE,CHRISTOVAL,TOM GREEN,TX,2732206,Post Office,Christoval Post Office,Tom Green,31.1922,-100.4988,620,1,31.1922,-100.4988
CHURCH HILL,,CHURCH HILL,TX,RUSK,,,Rusk,1893,1904,TRUE,5,131101,TRUE,11,TRUE,CHURCH HILL,RUSK,TX,2034757,Populated Place,Church Hill,Rusk,32.19099,-94.66521,127,1,32.19099,-94.66521
CIBOLO,,CIBOLO,TX,BEXAR,,,Bexar,1852,1856,TRUE,8,131110,FALSE,4,FALSE,,,,,,,,,,,,,
CIBOLO,,CIBOLO,TX,GUADALUPE,,,Guadalupe,1883,,TRUE,0,131111,TRUE,,TRUE,CIBOLO,GUADALUPE,TX,2731458,Post Office,Cibolo Post Office,Guadalupe,29.56775,-98.23637,215,1,29.56775,-98.23637
CIBOLO VALLEY,,CIBOLO VALLEY,TX,GUADALUPE,,,Guadalupe,1877,1882,TRUE,5,131112,TRUE,5,TRUE,CIBOLO VALLEY,GUADALUPE,TX,1332832,Populated Place,Cibolo Valley,Guadalupe,29.56162,-98.22696,213,1,29.56162,-98.22696
CINCINNATI,,CINCINNATI,TX,WALKER,,,Walker,1837,1893,TRUE,6,131132,TRUE,56,TRUE,CINCINNATI,WALKER,TX,1354499,Cemetery,Cincinnati Cemetery,Walker,30.90328,-95.54564,60,1,30.90328,-95.54564
CINONIA,,CINONIA,TX,ZAVALA,,,Zavala,1913,1916,TRUE,5,131138,FALSE,3,FALSE,,,,,,,,,,,,,
CIPRES,,CIPRES,TX,HIDALGO,,,Hidalgo,1913,1955,TRUE,1,131139,TRUE,42,TRUE,CIPRES,HIDALGO,TX,1378122,Populated Place,Cipres,Hidalgo,26.68895,-98.32001,55,1,26.68895,-98.32001
CIRCLE,,CIRCLE,TX,CHEROKEE,,,Cherokee,1898,1905,TRUE,5,131140,TRUE,7,TRUE,CIRCLE,CHEROKEE,TX,1378123,Populated Place,Circle,Cherokee,31.80129,-95.00883,99,1,31.80129,-95.00883
CIRCLE BACK,,CIRCLE BACK,TX,BAILEY,,,Bailey,1931,1954,TRUE,1,131144,TRUE,23,TRUE,CIRCLE BACK,BAILEY,TX,2034717,Populated Place,Circle Back,Bailey,34.03231,-102.6644,1183,1,34.03231,-102.6644
CIRCLEVILLE,,CIRCLEVILLE,TX,WILLIAMSON,,,Williamson,1857,1918,TRUE,4,131148,TRUE,61,TRUE,CIRCLEVILLE,WILLIAMSON,TX,1379550,Populated Place,Circleville,Williamson,30.63742,-97.43556,166,1,30.63742,-97.43556
CISCO,,CISCO,TX,EASTLAND,,,Eastland,1881,,TRUE,0,131151,TRUE,,TRUE,CISCO,EASTLAND,TX,2731868,Post Office,Cisco Post Office,Eastland,32.38925,-98.98183,499,1,32.38925,-98.98183
CISTERN,,CISTERN,TX,FAYETTE,,,Fayette,1858,1953,TRUE,1,131156,TRUE,95,TRUE,CISTERN,FAYETTE,TX,1332857,Populated Place,Cistern,Fayette,29.81578,-97.2186,142,1,29.81578,-97.2186
CITRUSGROVE,,CITRUSGROVE,TX,MATAGORDA,,,Matagorda,1910,1931,TRUE,2,131161,TRUE,21,TRUE,CITRUS GROVE,MATAGORDA,TX,2035020,Populated Place,Citrus Grove,Matagorda,28.74749,-96.1058,6,0.9090909,28.74749,-96.1058
CLAIR,,CLAIR,TX,RED RIVER,,,Red River,1904,1910,TRUE,4,131171,FALSE,6,FALSE,,,,,,,,,,,,,
CLAIREMONT,,CLAIREMONT,TX,KENT,,,Kent,1892,1973,TRUE,1,131175,TRUE,81,TRUE,CLAIREMONT,KENT,TX,1354539,Populated Place,Clairemont,Kent,33.16648,-100.7526,648,1,33.16648,-100.7526
CLAIRETTE,,CLAIRETTE,TX,ERATH,,,Erath,1892,1973,TRUE,1,131176,TRUE,81,TRUE,CLAIRETTE,ERATH,TX,1332872,Populated Place,Clairette,Erath,32.03931,-98.11893,332,1,32.03931,-98.11893
CLAPP'S CREEK,CLAPPS CREEK,CLAPP'S CREEK,TX,LEON,,,Leon,1857,1866,TRUE,8,131191,FALSE,9,FALSE,,,,,,,,,,,,,
CLARA,,CLARA,TX,WICHITA,,,Wichita,1886,1925,TRUE,3,131196,TRUE,39,TRUE,CLARA,WICHITA,TX,2034957,Populated Place,Clara,Wichita,34.0912,-98.69728,337,1,34.0912,-98.69728
CLARDY,,CLARDY,TX,LAMAR,,,Lamar,1899,1906,TRUE,5,131202,TRUE,7,TRUE,CLARDY,LAMAR,TX,1379551,Populated Place,Clardy,Lamar,33.52594,-95.43218,144,1,33.52594,-95.43218
CLARENDON,,CLARENDON,TX,DONLEY,,,Donley,1878,,TRUE,0,131222,TRUE,,TRUE,CLARENDON,DONLEY,TX,2731936,Post Office,Clarendon Post Office,Donley,34.93609,-100.8898,833,1,34.93609,-100.8898
CLAREVILLE,,CLAREVILLE,TX,BEE,,,Bee,1896,1938,TRUE,2,131224,TRUE,42,TRUE,CLAREVILLE,BEE,TX,1378125,Populated Place,Clareville,Bee,28.3225,-97.87111,83,1,28.3225,-97.87111
CLARK,,CLARK,TX,LIBERTY,,,Liberty,1900,1961,TRUE,1,131235,TRUE,61,TRUE,CLARK,LIBERTY,TX,1379552,Populated Place,Clark,Liberty,30.39215,-94.76632,24,1,30.39215,-94.76632
CLARKRIDGE,,CLARKRIDGE,TX,EASTLAND,,,Eastland,1920,1921,TRUE,5,131249,FALSE,1,FALSE,,,,,,,,,,,,,
CLARKSON,,CLARKSON,TX,MILAM,,,Milam,1889,1906,TRUE,5,131263,TRUE,17,TRUE,CLARKSON,MILAM,TX,1379553,Populated Place,Clarkson,Milam,30.99519,-96.92498,116,1,30.99519,-96.92498
CLARKSVILLE,,CLARKSVILLE,TX,RED RIVER,,,Red River,1839,,TRUE,0,131273,TRUE,,TRUE,CLARKSVILLE,RED RIVER,TX,2731394,Post Office,Clarksville Post Office,Red River,33.61339,-95.05076,131,1,33.61339,-95.05076
CLARKWOOD,,CLARKWOOD,TX,NUECES,,,Nueces,1909,1965,TRUE,1,131278,TRUE,56,TRUE,CLARKWOOD,NUECES,TX,1332903,Populated Place,Clarkwood,Nueces,27.78447,-97.53972,13,1,27.78447,-97.53972
CLAUDE,,CLAUDE,TX,ARMSTRONG,,,Armstrong,1888,,TRUE,0,131295,TRUE,,TRUE,CLAUDE,ARMSTRONG,TX,2731288,Post Office,Claude Post Office,Armstrong,35.10793,-101.3609,1037,1,35.10793,-101.3609
CLAUDINE,,CLAUDINE,TX,FORT BEND,,,Fort Bend,1893,1893,TRUE,8,131298,TRUE,0,TRUE,CLODINE,FORT BEND,TX,1378133,Populated Place,Clodine,Fort Bend,29.70745,-95.688,29,0.75,29.70745,-95.688
CLAUENE,,CLAUENE,TX,HOCKLEY,,,Hockley,1922,1927,TRUE,4,131299,TRUE,5,TRUE,CLAUENE,HOCKLEY,TX,1379554,Populated Place,Clauene,Hockley,33.46176,-102.376,1063,1,33.46176,-102.376
CLAWSON,,CLAWSON,TX,ANGELINA,,,Angelina,1891,1935,TRUE,2,131304,TRUE,44,TRUE,CLAWSON,ANGELINA,TX,1381647,Populated Place,Clawson,Angelina,31.40074,-94.79271,110,1,31.40074,-94.79271
CLAY,,CLAY,TX,BURLESON,,,Burleson,1884,1967,TRUE,1,131309,TRUE,83,TRUE,CLAY,BURLESON,TX,1354583,Populated Place,Clay,Burleson,30.38937,-96.34357,68,1,30.38937,-96.34357
CLAY HILL,,CLAY HILL,TX,TITUS,,,Titus,1870,1880,TRUE,7,131315,FALSE,10,FALSE,,,,,,,,,,,,,
CLAYBANK,,CLAYBANK,TX,GREGG,,,Gregg,1897,1902,TRUE,5,131319,FALSE,5,FALSE,,,,,,,,,,,,,
CLAYS MOUND,,CLAYS MOUND,TX,SHELBY,,,Shelby,1858,1866,TRUE,8,131324,FALSE,8,FALSE,,,,,,,,,,,,,
CLAYTON,,CLAYTON,TX,GRAYSON,,,Grayson,1854,1866,TRUE,7,131330,FALSE,12,FALSE,,,,,,,,,,,,,
CLAYTON,,CLAYTON,TX,PANOLA,,,Panola,1874,,TRUE,0,131331,TRUE,,TRUE,CLAYTON,PANOLA,TX,2731111,Post Office,Clayton Post Office,Panola,32.09796,-94.47589,116,1,32.09796,-94.47589
CLAYTONVILLE,,CLAYTONVILLE,TX,FISHER,,,Fisher,1891,1920,TRUE,3,131339,TRUE,29,TRUE,CLAYTONVILLE,FISHER,TX,1378126,Populated Place,Claytonville,Fisher,32.61511,-100.5259,636,1,32.61511,-100.5259
CLEAR CREEK,,CLEAR CREEK,TX,COOKE,,,Cooke,1879,1880,TRUE,8,131345,FALSE,1,FALSE,,,,,,,,,,,,,
CLEAR CREEK,,CLEAR CREEK,TX,DENTON,,,Denton,1855,,TRUE,7,131346,FALSE,,FALSE,,,,,,,,,,,,,
CLEAR CREEK,,CLEAR CREEK,TX,GALVESTON,,,Galveston,1874,1902,TRUE,5,131347,TRUE,28,TRUE,CLEAR CREEK,GALVESTON,TX,1339753,Populated Place,Clear Creek,Galveston,29.50745,-95.09493,6,1,29.50745,-95.09493
CLEAR FORK,,CLEAR FORK,TX,CALDWELL,,,Caldwell,1855,1856,TRUE,8,131354,TRUE,1,TRUE,CLEAR FORK,CALDWELL,TX,1332941,Church,Clear Fork Church,Caldwell,29.78134,-97.59528,135,,29.78134,-97.59528
CLEAR FORK,,CLEAR FORK,TX,PARKER,,,Parker,1860,1867,TRUE,8,131355,TRUE,7,TRUE,CLEAR FORK,PARKER,TX,1332942,Church,Clear Fork Church,Parker,32.80791,-97.69114,292,,32.80791,-97.69114
CLEAR FORK,,CLEAR FORK,TX,TARRANT,,,Tarrant,1878,1878,TRUE,9,131356,FALSE,0,FALSE,,,,,,,,,,,,,
CLEAR LAKE,,CLEAR LAKE,TX,FORT BEND,,,Fort Bend,1849,1851,TRUE,8,131359,FALSE,2,FALSE,,,,,,,,,,,,,
CLEAR SPRING,,CLEAR SPRING,TX,GUADALUPE,,,Guadalupe,1875,1906,TRUE,5,131366,TRUE,31,TRUE,CLEAR SPRING,GUADALUPE,TX,1384862,Populated Place,Clear Spring,Guadalupe,29.67606,-98.05973,190,1,29.67606,-98.05973
CLEARLAKE,,CLEARLAKE,TX,COLLIN,,,Collin,1898,1942,TRUE,2,131377,TRUE,44,TRUE,CLEARLAKE,COLLIN,TX,1378127,Populated Place,Clearlake,Collin,33.07817,-96.49527,162,1,33.07817,-96.49527
CLEBURNE,,CLEBURNE,TX,JOHNSON,,,Johnson,1867,,TRUE,0,131399,TRUE,,TRUE,CLEBURNE,JOHNSON,TX,2731554,Post Office,Cleburne Post Office,Johnson,32.33771,-97.4091,242,1,32.33771,-97.4091
CLEERE,,CLEERE,TX,LAMAR,,,Lamar,1898,1899,TRUE,7,131401,FALSE,1,FALSE,,,,,,,,,,,,,
CLEGG,,CLEGG,TX,LIVE OAK,,,Live Oak,1913,1940,TRUE,2,131402,TRUE,27,TRUE,CLEGG,LIVE OAK,TX,1378129,Populated Place,Clegg,Live Oak,28.12279,-98.26529,99,1,28.12279,-98.26529
CLEM,,CLEM,TX,DELTA,,,Delta,1903,1907,TRUE,6,131404,FALSE,4,FALSE,,,,,,,,,,,,,
CLEMENTS,,CLEMENTS,TX,MILLS,,,Mills,1899,1899,TRUE,8,131413,FALSE,0,FALSE,,,,,,,,,,,,,
CLEMMA,,CLEMMA,TX,ELLIS,,,Ellis,1894,1904,TRUE,5,131417,FALSE,10,FALSE,,,,,,,,,,,,,
CLEMONS,,CLEMONS,TX,WALLER,,,Waller,1885,1888,TRUE,7,131419,TRUE,3,TRUE,CLEMONS,WALLER,TX,1378130,Populated Place,Clemons,Waller,29.84273,-96.04107,41,1,29.84273,-96.04107
CLEMVILLE,,CLEMVILLE,TX,MATAGORDA,,,Matagorda,1911,1980,TRUE,1,131422,TRUE,69,TRUE,CLEMVILLE,MATAGORDA,TX,1354653,Populated Place,Clemville,Matagorda,28.99609,-96.14107,18,1,28.99609,-96.14107
CLEO,,CLEO,TX,KIMBLE,,,Kimble,1920,1974,TRUE,1,131429,TRUE,54,TRUE,CLEO,KIMBLE,TX,1379558,Populated Place,Cleo,Kimble,30.6038,-99.87507,580,1,30.6038,-99.87507
CLEON,,CLEON,TX,SHELBY,,,Shelby,1890,1897,TRUE,6,131434,FALSE,7,FALSE,,,,,,,,,,,,,
CLERMONT,,CLERMONT,TX,SAN JACINTO,,,San Jacinto,1882,1883,TRUE,8,131442,FALSE,1,FALSE,,,,,,,,,,,,,
CLETO,,CLETO,TX,KARNES,,,Karnes,1852,1854,TRUE,8,131444,TRUE,2,TRUE,CLETO,KARNES,TX,1379699,Populated Place,Cleto,Karnes,29.04636,-97.75139,103,1,29.04636,-97.75139
CLEVELAND,,CLEVELAND,TX,FORT BEND,,,Fort Bend,1872,1879,TRUE,3,131450,FALSE,7,FALSE,,,,,,,,,,,,,
CLEVELAND,,CLEVELAND,TX,LIBERTY,,,Liberty,1880,,TRUE,0,131451,TRUE,,TRUE,CLEVELAND,LIBERTY,TX,2731586,Post Office,Cleveland Post Office,Liberty,30.34168,-95.07298,47,1,30.34168,-95.07298
CLEVENGER,,CLEVENGER,TX,NACOGDOCHES,,,Nacogdoches,1901,1913,TRUE,4,131464,FALSE,12,FALSE,,,,,,,,,,,,,
CLEVILAS,,CLEVILAS,TX,POLK,,,Polk,1886,1887,TRUE,7,131465,FALSE,1,FALSE,,,,,,,,,,,,,
CLICK,,CLICK,TX,LLANO,,,Llano,1880,1941,TRUE,2,131466,TRUE,61,TRUE,CLICK,LLANO,TX,1379560,Populated Place,Click,Llano,30.56324,-98.57392,318,1,30.56324,-98.57392
CLIFDEN,,CLIFDEN,TX,MEDINA,,,Medina,1877,1877,TRUE,9,131467,FALSE,0,FALSE,,,,,,,,,,,,,
CLIFF,,CLIFF,TX,HASKELL,,,Haskell,1902,1908,TRUE,4,131470,FALSE,6,FALSE,,,,,,,,,,,,,
CLIFF,,CLIFF,TX,MEDINA,,,Medina,1910,1922,TRUE,3,131471,TRUE,12,TRUE,CLIFF,MEDINA,TX,1332985,Locale,Cliff,Medina,29.52301,-98.81419,306,1,29.52301,-98.81419
CLIFFDALE,,CLIFFDALE,TX,KIMBLE,,,Kimble,1880,1886,TRUE,6,131479,FALSE,6,FALSE,,,,,,,,,,,,,
CLIFFORD,,CLIFFORD,TX,COLLINGSWORTH,,,Collingsworth,1890,1912,TRUE,4,131486,FALSE,22,FALSE,,,,,,,,,,,,,
CLIFFSIDE,,CLIFFSIDE,TX,POTTER,,,Potter,1908,1917,TRUE,4,131494,TRUE,9,TRUE,CLIFFSIDE,POTTER,TX,1354664,Populated Place,Cliffside,Potter,35.26505,-101.9327,1041,1,35.26505,-101.9327
CLIFTON,,CLIFTON,TX,BOSQUE,,,Bosque,1859,,TRUE,0,131503,TRUE,,TRUE,CLIFTON,BOSQUE,TX,2731401,Post Office,Clifton Post Office,Bosque,31.78319,-97.57539,204,1,31.78319,-97.57539
CLIMAX,,CLIMAX,TX,COLLIN,,,Collin,1895,1901,TRUE,5,131518,TRUE,6,TRUE,CLIMAX,COLLIN,TX,1378132,Populated Place,Climax,Collin,33.20484,-96.44971,169,1,33.20484,-96.44971
CLINE,,CLINE,TX,UVALDE,,,Uvalde,1883,1952,TRUE,1,131525,TRUE,69,TRUE,CLINE,UVALDE,TX,1379561,Populated Place,Cline,Uvalde,29.24329,-100.0828,303,1,29.24329,-100.0828
